Date,ABB,Assa Abloy,AstraZeneca,Carlsberg,Coloplast,Danske Bank,Elisa,Ericsson,Fortum,Genmab,Hennes & Mauritz,Hexagon,Investor,Nokia,Nordea,Novo Nordisk,Sampo,SCA,SEB,SKF,Stora Enso,Svenska Handelsbanken,Swedbank,Swedish Match,Tele2,UPM-Kymmene,Volvo
2002-10-28,1.1399999856948853,29.0,18.31999969482422,48.29999923706055,56.0,113.35770416259766,5.5,37.0,4.494958877563477,29.799999237060547,86.0,1.52469003200531,12.875,16.950000762939453,29.198762893676758,22.850000381469727,6.6819748878479,19.20750617980957,40.37920379638672,56.75,10.739999771118164,37.33333206176758,80.23458099365234,7.099999904632568,49.746952056884766,16.450000762939453,28.0
2002-10-29,1.2300000190734863,28.16666603088379,18.200000762939453,45.5,54.0,105.95475006103516,5.400000095367432,34.25,4.368024826049805,29.799999237060547,84.75,1.52469003200531,12.350000381469727,16.350000381469727,27.252178192138672,21.700000762939453,6.3893327713012695,18.867551803588867,39.350433349609375,55.625,10.25,37.0,80.64816284179688,6.75,47.33789825439453,15.899999618530273,26.600000381469727
2002-10-30,1.2699999809265137,29.16666603088379,18.514999389648438,44.0,55.0,112.89501953125,5.409999847412109,36.75,4.390425205230713,29.0,85.75,1.6234560012817383,12.75,16.850000381469727,28.108675003051758,21.049999237060547,6.340559959411621,19.173511505126953,40.63639450073242,56.5,10.199999809265137,37.666664123535156,81.0617446899414,6.900000095367432,50.951480865478516,15.960000038146973,27.399999618530273
2002-10-31,1.3600000143051147,30.16666603088379,18.774999618530273,45.20000076293945,53.5,110.58159637451172,5.550000190734863,37.0,4.517358779907227,29.0,89.0,1.6172829866409302,13.25,16.6200008392334,29.198762893676758,20.700000762939453,6.24301290512085,19.03752899169922,40.89358901977539,57.375,10.5,39.0,83.54322814941406,6.599999904632568,50.59012222290039,16.375,27.600000381469727
2002-11-01,1.399999976158142,31.0,17.709999084472656,47.29999923706055,53.0,109.19354248046875,5.320000171661377,36.25,4.480024814605713,29.0,91.5,1.635802984237671,12.625,16.899999618530273,28.653718948364258,21.399999618530273,6.438107013702393,18.56159019470215,39.09324264526367,58.0,10.300000190734863,37.666664123535156,83.95680236816406,6.699999809265137,48.78333282470703,15.824999809265137,27.700000762939453
2002-11-04,1.649999976158142,31.833332061767578,17.299999237060547,46.0,53.900001525878906,111.96965026855469,5.650000095367432,42.0,4.457624912261963,29.5,91.25,1.6913559436798096,13.5,17.649999618530273,30.36671257019043,21.5,6.535654067993164,19.105520248413086,40.63639450073242,58.875,10.739999771118164,39.166664123535156,87.67903137207031,6.349999904632568,49.746952056884766,16.450000762939453,28.399999618530273
2002-11-05,1.7400000095367432,33.33333206176758,17.610000610351562,45.70000076293945,53.5,112.43233489990234,5.75,42.25,4.480024814605713,29.0,93.5,1.7037030458450317,13.25,18.0,31.612525939941406,21.850000381469727,6.6332011222839355,19.581457138061523,43.20832061767578,59.875,10.619999885559082,41.5,90.16050720214844,6.400000095367432,49.38559341430664,16.450000762939453,28.5
2002-11-06,2.0999999046325684,34.0,17.600000381469727,46.099998474121094,52.29999923706055,111.96965026855469,5.829999923706055,40.25,4.435225009918213,29.0,91.75,1.7283960580825806,13.25,17.530000686645508,31.223209381103516,22.0,6.6819748878479,19.68344497680664,41.150779724121094,58.5,10.65999984741211,41.166664123535156,89.3333511352539,6.449999809265137,51.553741455078125,16.479999542236328,28.5
2002-11-07,2.0299999713897705,34.33333206176758,18.530000686645508,44.5,51.79999923706055,112.43233489990234,5.800000190734863,38.0,4.457624912261963,29.0,89.75,1.7407399415969849,13.0,17.200000762939453,30.833892822265625,22.100000381469727,6.6332011222839355,19.445476531982422,39.86481857299805,58.25,10.960000038146973,39.83333206176758,86.85186767578125,6.599999904632568,49.14468765258789,16.424999237060547,28.600000381469727
2002-11-08,2.25,35.33333206176758,19.875,43.5,52.5,113.35770416259766,5.730000019073486,39.0,4.457624912261963,29.399999618530273,91.5,1.7654329538345337,13.125,16.829999923706055,29.66594123840332,22.049999237060547,6.6819748878479,19.309492111206055,38.3216667175293,57.75,10.649999618530273,39.5,88.09260559082031,6.5,48.66287612915039,16.5,28.0
2002-11-11,2.049999952316284,34.0,19.309999465942383,42.5,52.900001525878906,110.58159637451172,5.550000190734863,39.5,4.382957935333252,29.200000762939453,90.0,1.7037030458450317,13.125,15.989999771118164,30.133121490478516,22.100000381469727,6.779521942138672,18.9355411529541,38.3216667175293,56.5,10.050000190734863,39.83333206176758,86.85186767578125,6.550000190734863,46.976539611816406,15.640000343322754,27.799999237060547
2002-11-12,2.049999952316284,35.666664123535156,19.68000030517578,43.0,52.79999923706055,110.58159637451172,5.599999904632568,43.5,4.420291900634766,29.5,94.75,1.6728399991989136,13.5,16.700000762939453,30.678165435791016,21.799999237060547,6.5844268798828125,19.343488693237305,39.350433349609375,57.25,10.020000457763672,40.5,88.91976928710938,6.800000190734863,47.940162658691406,15.475000381469727,28.299999237060547
