Date,ABB,Assa Abloy,AstraZeneca,Carlsberg,Coloplast,Danske Bank,Elisa,Ericsson,Fortum,Genmab,Hennes & Mauritz,Hexagon,Investor,Nokia,Nordea,Novo Nordisk,Sampo,SCA,SEB,SKF,Stora Enso,Svenska Handelsbanken,Swedbank,Swedish Match,Tele2,UPM-Kymmene,Volvo
2001-11-30,0.0009443086626765851,0.006756731155929785,0.0030898120813336316,0.03333333333333344,-0.03846155128663664,0.03137255916303627,0.003703717832212128,0.04424778628695636,0.011904706846316726,0.034482758620689724,0.007092198581560183,0.0,-0.008968609865470878,0.006121529711895279,0.0,0.04870129990766703,0.023529522723531926,-0.0018621473903817076,0.0,0.013297872340425565,0.017857142857142794,-0.0069444974263509485,-0.004132246524572447,0.0,-0.010086472822077641,0.006666666666666599,0.005970172028043397
2001-12-03,-0.038679319465229844,0.013422845081244583,-0.020902106644497542,-0.010752688172043001,0.0,-0.0038022825607866295,-0.014760133317333168,-0.025423756732453118,-0.06862729384263633,-0.033333333333333326,0.009389671361502261,-0.02651516675497223,0.004524886877828038,-0.01434158715443401,-0.018868003013482126,-0.020123827674412897,0.0,0.01865663322476796,-0.015957500103942923,0.023622047244094446,-0.0007017704478481379,-0.006992980689894734,0.0,-0.009345741082053105,0.007278033127681827,0.015893999314466,-0.005934740605685662
2001-12-04,0.035328815032004135,0.02649004163148483,0.019550537795163248,-0.010869565217391353,0.018181818181818077,0.015267180376846046,-0.006741584270874901,0.05217397183254269,-0.02105286792051264,0.02586206896551735,0.0046511627906977715,0.023345608789274497,0.022522522522522515,0.06657849244107994,0.0,0.01895735825280842,-0.005747152915756115,-0.009157571828490196,-0.010810740604921043,0.017948717948717885,0.0007022632754614122,0.010563380565465463,-0.004149392838709298,0.018867905855434186,0.017341070619994348,0.002607621715704722,0.0358209182967002
2001-12-05,0.07393362264165604,0.038709679324718804,-0.00484896211560748,0.0043956211635045594,0.008928571428571397,-0.018796998307355817,0.04072397832066721,0.06611565687977095,0.023655979250555292,-0.025210084033613467,0.0625,0.011407760716717341,0.0396475770925111,0.05539479632095401,0.05769236385939802,0.010852665864220068,-0.0057804866305337654,0.009242208012215869,0.049180248147935535,0.02015113350125941,0.024561430278577268,0.0383275005680177,0.05000003074531567,0.0,0.06534084084610936,0.013003900912322841,0.002881800343586649
2001-12-06,-0.0026478140488264135,-0.06832293721657212,0.013731980308558711,-0.010940918854545734,-0.03716811458621405,-0.011494256504472333,0.0,0.0,0.0,0.0,-0.013071895424836555,0.0,0.012711864406779627,-0.023893481940666317,-0.00909090261260237,-0.006134876000100209,0.0,0.0,0.020833352645934555,-0.0024691358024691024,0.0,-0.0067113841376277295,0.003968195289554277,0.009259206113829244,-0.00933334988601875,0.0,-0.005747148486326958
2001-12-07,-0.013274386696699225,0.07000000000000006,-0.012453565416723378,-0.004424795565566408,0.0,-0.015503880923445346,0.09057970889299205,-0.02325577434214443,0.004201862751135321,0.034482758620689724,-0.019867549668874163,-0.0037595035768028806,-0.008368200836820106,-0.012841079207244088,0.0,0.006172745025411208,0.0,0.0183150408991557,0.0,0.012376237623762387,-0.011643840537820083,-0.013513539636806238,-0.007905094822201919,0.0,0.0026917948592481977,-0.026957617881733453,0.017341107377999654
2001-12-10,-0.09417033838418654,-0.01557637152270741,-0.003539819573261993,-0.022222222222222254,0.0018382071933127353,-0.0039370091519476125,-0.04983388641162401,-0.015873055263834646,-0.010460368436902012,-0.04166666666666663,-0.03153153153153154,-0.037736834932820096,-0.012658227848101222,-0.03292680704804074,-0.02752291598665646,0.012269986030718272,0.005814094928536795,-0.017985633289854697,-0.010204090898840557,-0.02933985330073352,-0.02979905031752128,0.0,0.0,-0.027522866748595165,-0.008053620634993597,-0.007915647484946997,-0.0028409740525814353
2001-12-11,0.012871203550161026,-0.025316432775011277,-0.01687393696229833,-0.015909108248623904,0.00917431192660545,0.007905140916029119,0.0034965167879690284,0.03225807770696343,0.004228445271212022,0.017391304347825987,0.0046511627906977715,0.003921682672460625,-0.012820512820512775,0.07187889948152826,-0.009434047725791594,-0.015151515151515138,-0.0057804866305337654,-0.007326016359662235,-0.005154605677367585,0.0,-0.0014286041259765625,-0.017123262437964804,-0.007968156770827628,0.018867905855434186,0.002706364585090437,-0.0010637527248200662,0.0
2001-12-12,0.011730287839990083,-0.006493481883593555,-0.006097571481639474,0.039260988288526866,-0.014545440673828125,-0.007843139790759124,0.0,-0.031250012379288705,-0.01052643396025632,0.1923076923076923,-0.01620370370370372,0.0,-0.012987012987012991,-0.0031372519100413276,-0.009523803302578071,0.0,0.02906990623828376,0.020295279920706566,-0.020725406917650013,-0.02015113350125941,-0.005007131410322052,0.020905923900695234,0.008032158267108125,0.009259206113829244,-0.014844829696634365,0.00905218690512788,0.011396055363757984
2001-12-13,-0.0193237444993265,0.0,0.00568052736956548,0.0,0.005535041196266466,0.0,-0.04529620591815042,-0.06451608726128255,-0.021276565389383828,0.06810035842293916,-0.030588235294117694,-0.015624094753917905,-0.01754385964912286,-0.0688434301631653,0.0,0.0015384380634013706,-0.028248718636178394,-0.007233382952612222,-0.010582020132072989,0.01285347043701801,-0.012221429055268684,0.003412995411036235,-0.01593624004687788,0.009174347244904846,-0.013698653908558844,-0.009234888515225248,-0.005633824308153623
2001-12-14,0.004926127351136067,-0.052287606632008266,0.0054225415175859215,0.0,0.0,-0.031620498488579285,-0.010948877417416458,-0.008620747434997744,0.02173909874534541,-0.01342281879194629,-0.01941747572815533,-0.007936730541537873,-0.004464285714285698,0.040980114500547504,-0.01923075654787787,-0.016897058370260454,0.0,0.0036429919032927582,-0.010695196921209682,-0.0025380710659898,-0.006550229555103315,-0.013605468127192322,-0.02024291437502046,-0.018181800842285156,0.0,-0.01198404186637958,-0.002832818024996131
2001-12-17,0.014705938726424117,0.020689655716722655,0.00561797752808979,0.004444461398654509,-0.05504587155963303,0.004081633751897407,0.029520266634666337,0.01739134843962442,0.0170214017752075,-0.006802721088435382,0.03960396039603964,-0.008000844161903609,0.004484304932735439,0.028409122576258383,0.019607829952119182,-0.028124988079071045,0.0,0.016334009996806786,0.016216271254166914,0.0025445292620864812,0.008791270519194372,0.013793130119406083,0.024793326691328943,0.018518500530834592,0.02638893531820119,-0.002695376771803537,-0.0028409740525814353
2001-12-18,-0.02898552460654713,0.013513539636806238,-0.0013408128109724249,-0.004424795565566408,0.029126213592232997,0.03252026689249554,0.017921147198436405,-0.008546993730567332,0.0,0.006849315068493178,-0.01666666666666672,0.008065373962081734,-0.008928571428571397,-0.009471182702169512,0.0,0.04823144933287882,-0.023255697628866923,0.01785716432618778,0.005319114105297285,0.0,0.013071847895254063,0.0068026951381139344,0.016129092245024568,0.0,0.0,0.027027027027026973,0.005698027681878992
2001-12-19,-0.055721433730216874,-0.023333358764648482,-0.01185944944245576,0.011111111111111072,-0.009433962264150941,0.023622054911685897,-0.01760563403929638,-0.043103445763695736,-0.027196891134946277,0.010204081632652962,0.002421307506053294,-0.015999139152612196,-0.009009009009009028,-0.019920318422350647,0.028846229037581272,-0.003067438000050049,0.011904700939852741,-0.0035088745054694392,-0.010582020132072989,0.02284263959390853,-0.009319004746837112,0.0033784042404381154,-0.011904805478053726,0.027272744612260258,0.0013531822925452186,-0.0186841864334909,-0.014164306255141867
2001-12-20,-0.009483683325451353,-0.013651903527475362,-0.0024909558589595315,0.017582400814517563,0.02857142857142847,0.01538462026313936,-0.010752660973561312,-0.03603604906806446,-0.002150287621741631,0.0033670033670034627,-0.019323671497584516,0.016259273532377216,-0.045454545454545414,-0.047154464610736135,0.009345787545854689,0.01538461538461533,-0.01176464634347063,0.0,-0.04812834648748243,-0.01488833746898266,-0.0021707477303655187,0.006733981045809578,-0.004016079133554062,0.008849506735177037,-0.02297301229981763,-0.007240559161564519,-0.005747148486326958
2001-12-21,0.042553254089081616,0.010380623385452425,0.022701475989099995,-0.012958930540128977,0.003703717832212128,-0.003787879970831187,0.014492739601511984,0.028037334460544905,0.012930904265242571,0.10067114093959728,0.044334975369458185,0.02399928808600804,0.03809523809523818,0.023890761654579373,0.018518505077587344,-0.006060629179983401,0.0,0.005281746312008284,0.028089955050472293,0.007556675062972307,0.004351009411361684,0.006688937865010125,0.0282258370449624,-0.0263157234297543,-0.01383128287864499,0.01161535115771728,-0.0028901294373144815
2001-12-24,-0.010204120359535218,0.0,0.0011098609968325235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012916644414265988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-26,0.012371122465844042,0.0,-0.0022172611420037125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358801334870269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-27,-0.013238301270970143,0.010273973139617754,-0.008888922797309018,0.010940918854545734,-0.0036900509248001256,0.02661597792550663,-0.00714288439069477,0.018181864277789117,0.0,0.03658536585365857,0.018867924528301883,0.011719692964668793,0.0183486238532109,0.011002385507011159,0.01818180522520474,0.028963438568195166,0.011904700939852741,0.015761791595846564,0.01639341604931177,0.04499999999999993,0.04043317332262464,0.013289062565347232,0.01568626004142004,-0.009009043066040445,0.04347833811739443,0.00507339446831212,0.005797123563462403
2001-12-28,-0.026831711709654704,0.02372884064904368,0.0300448474984909,-0.004329020771356551,0.0185185185185186,-0.00740740966932929,-0.020863307180701285,0.017857111866815156,0.010638418570783292,0.0117647058823529,0.004629629629629539,0.019304889466970065,0.03153153153153143,0.01773480626880386,-0.00892856517956686,0.011851897063078765,0.01176464634347063,-0.010344743861181893,0.026881704138659757,-0.014354066985645897,-0.002081869069317066,0.009836065819813777,0.003861018160937757,0.009090943769975102,0.0161289745869575,-0.010361301699587488,0.014409221585205634
2001-12-31,-0.002120939248824283,0.0,0.01436656219289456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02851482429126706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
